Study_Hours,Attendance,Math_Score,Archetype
9.110797573031718,90.83801894756716,58.801978510059634,2
17.2262445914458,99.31756673342143,85.66351447170294,5
3.4613828225892624,50.95173909391916,29.29834288541353,3
1.1060472090980111,59.26008047979882,13.39039066484009,3
14.720296698433067,90.39426811368506,90.14809109566293,1
10.902876725636668,95.6794523055263,89.03843843581555,1
14.57744148794021,90.33945978585798,82.59471729795868,1
7.773188586129591,94.71058245165368,94.21261141333162,4
4.721332445567169,28.452852999447828,30.283183761304592,3
1.5955023662162782,49.73492844904064,30.297561394957434,3
0.11102290414647786,73.85079513928213,89.82751886283842,0
14.307812806516836,99.39257755175628,80.14496725918816,5
6.019624891304199,92.24766771528762,89.25251342335456,4
12.697456461876687,97.90723164838964,85.80134470862913,1
11.59376251466035,96.25891376437009,89.33525132934629,1
11.164797373768168,90.24400781556538,92.44815397811719,1
14.350494369504649,90.21269410850387,88.41141994637712,1
13.634406191077376,95.97566471547331,65.65480375065351,2
13.987604663200024,87.0142363090342,49.82711549899628,2
12.399378101519543,96.2750546321837,95.0467372009279,1
4.368385570931694,59.04500815195771,25.54497478599228,3
12.106785011385352,97.37582301588891,95.2669223855885,1
11.193885728841511,91.10474113131394,81.27774744482862,1
9.777848722735941,84.6721550209982,45.81348053515802,2
8.25255913781817,80.35747869466827,54.65315112613219,2
6.152979941479045,91.7964728269307,90.93685893014609,4
11.091269439325321,99.49961183950225,92.92161199238292,1
13.668392133748462,89.34803022499739,52.86011155774491,2
3.0670569460535386,10.022036765524513,31.66452208213056,3
1.8232103846365773,70.50754044066035,94.46225632004074,0
1.1533490585887933,10.591681920330496,23.768594735752355,3
13.897922367833766,93.5012525916673,85.22261440419872,1
10.289213382816982,99.69102630140812,95.10252123994927,1
16.784082472215168,98.30779181267971,78.57552223750314,5
17.26333249996247,98.44888114367332,83.2175381251078,5
6.778819804525109,90.80086207837812,83.93702354001107,4
10.457434186988774,98.7746086263038,84.93605654757808,1
14.443740399344886,99.55651498229753,86.06149220032007,1
4.310638086327253,48.57096448349269,36.5854427267283,3
8.52192055946846,88.16906426141398,75.1020453876635,2
11.86344258506157,92.59753783760326,87.83436513563102,1
8.486277295445888,84.40366403899623,72.94557863517788,2
2.0497762909787878,53.045234379612005,91.91788551963624,0
15.922346309306592,99.18481556931904,89.13035964068851,5
14.123404829625747,93.47809207902193,91.40945744813156,1
1.3351413508471066,52.71779918130948,48.46707325736033,3
13.987130108034641,96.58451834658426,92.10241090598682,1
12.184828770015702,93.60281543520601,60.07274031107298,2
11.711668269291106,95.05433279115283,53.328819196831454,2
11.67559427129571,97.43508256291608,88.73356843216662,1
14.643039584193232,99.63593404823813,82.17246893760891,5
5.019157615150501,87.87038133174913,95.11380745042919,4
16.467707673502968,99.96237235605484,73.84086315412048,5
6.902017109298834,90.39985379715856,92.98501426410888,4
3.899226975755718,6.418838329617504,32.49383683710755,3
17.85196801543598,98.68374433207737,91.46471967858085,5
13.163109465669741,99.32028105510017,85.76783192724736,1
11.504817834734082,97.08172088645281,88.97044996449154,1
0.2020518044063151,73.28681840705093,97.97523314462421,0
10.228710169062564,98.71536806152376,80.38406547608113,1
13.840933815064382,99.37755710571383,49.410781527284115,2
13.791315979645113,90.24586916458802,89.8860593753226,1
5.066370654586992,88.23610219149542,96.26209611693736,4
12.099772259639032,88.91805412753497,54.34249738927012,2
11.368133331408329,99.97124500157712,80.75993049791877,1
8.981742927150016,95.89619097499859,33.01194043379918,2
13.468411128907443,92.2076961278876,89.219003568856,1
6.963533642843406,87.7325952699821,87.74368547705309,4
14.754317811252053,91.510578917809,91.2510058897933,1
15.678909267704489,99.27705189532817,81.40494481732371,5
6.192783193888383,87.7421520234867,89.81765593457801,4
14.470496018395671,92.29954605891086,89.21669724661346,1
0.6393141120752499,51.24536331538045,85.74230287904778,0
7.5930747495189115,89.73209906691557,95.77505841629304,4
4.840967139573609,11.131530942187268,33.42725346377704,3
3.85460922322026,50.686993687013256,34.567532191537836,3
7.2830719728289965,91.26220321631415,90.78608467880588,4
13.98268645488088,94.8152235151255,91.54501878794257,1
8.703849133774368,82.50371584405102,48.2360769794073,2
11.002623633501683,94.91594546741437,97.00470216455408,1
5.192626811225402,90.81971401914399,93.36257419595489,4
1.5518097946178688,27.313208944908073,23.47376020697609,3
10.058102699540504,90.72446887794558,85.73846840375461,1
13.00010274059652,92.91662578709304,75.88060336685521,1
13.474909430632712,98.60122397189204,83.16511928435393,1
11.210225079312638,99.86662593267147,87.7614432192901,1
0.7124777145075661,29.933289207081366,45.0339830176715,3
2.7982434174345707,0.5862508451510196,38.77362290575672,3
5.979383924731976,90.17711643384712,89.01129046991761,4
8.199218652748199,81.57156994310041,48.180157520022014,2
11.98461638100798,91.3271575404306,96.98843263424762,1
4.002933495545414,12.009014654688606,36.4084286126701,3
5.502447746777209,86.045678403344,95.59742174634401,4
0.1579307241282102,56.17273477462139,39.246336829127685,3
5.155913850954417,90.41296335301071,92.79289325445436,4
12.284521592794567,96.03456166139584,58.934853854217494,2
10.036701155256836,96.29650227493025,68.17394065634326,2
10.713909707109801,92.8715539039305,56.975996046923996,2
1.5792079828083396,79.26358087021327,88.74290998192775,0
14.358917832961009,92.19213987358044,85.58057082972839,1
2.927595767457394,63.47583167084427,94.6141774401775,0
3.2935388775043806,29.891742987188337,24.26299996061421,3
12.776817754688157,97.19201778272264,88.190017390841,1
9.19725470557487,93.60456484862583,56.200313267182615,2
14.288793635916704,98.06130500441161,80.45574077545993,5
14.341362527041902,97.27169069766308,79.65707963061205,1
12.456239127199886,88.50986668896151,42.74234336997659,2
7.962948691208173,85.40109191412482,84.14250047916072,4
14.335157480612242,95.78675408572393,96.41963845728934,1
12.433344707123513,98.73423238081661,85.7055786856553,1
14.503509320056292,94.21720926873455,91.2616143920671,1
14.561816728083455,92.10662189005667,80.11803921507875,1
16.49186633425393,99.26312044018505,78.24662379094282,5
7.147474894046265,94.09032520665642,91.58321413374964,4
0.8984155443512098,14.252599495432658,29.744459290085548,3
5.7416932232095315,93.70749901272511,94.69091607703746,4
6.3359157650079965,90.1481735392969,94.59506280148841,4
10.817619362925115,93.91081536651761,79.3014311061095,1
7.9082369670058625,87.58133432701128,84.82127409711637,4
12.640838754119605,82.617473214367,66.6082678737852,2
7.909463135235634,89.5378954138364,90.30728756424102,4
6.011009529293859,93.28883365882609,84.86803110324573,4
12.15443761830903,92.4871427258763,95.50379895317155,1
10.83520953950475,91.67619216288318,92.25110871056746,1
10.183357134667714,97.3640201506564,86.39182474391309,1
13.065022693815182,96.11340305900106,75.76747983560841,2
6.7560630931902566,93.68271280513258,88.96383141671718,4
5.809248834550969,85.57086856089315,89.21460060366009,4
1.593508584003096,87.46422769179846,95.66320038607789,0
9.896936629860503,90.14469617376785,54.19283419891418,2
8.249437154302353,82.96686401924178,64.16327674702481,2
12.273699278169296,95.1559602857925,89.73244237948997,1
12.4442329012846,96.66864257546105,93.54091408368758,1
11.009267260614742,96.73432433324918,82.80047036437234,1
17.879648184429083,98.18780143157883,78.25738623582517,5
14.340711271887526,91.77149789447385,97.57015676933393,1
12.155755713356987,96.76230579296221,56.504189051435766,2
2.4858738200421366,37.07083441207283,33.64961002466225,3
13.21342990687231,91.4121949327766,66.05525932957984,2
14.862700609590869,99.31777094046531,89.12218183336228,5
15.575457622616634,99.30246595408299,83.8158127914342,5
14.997068628853333,90.48212038860557,84.22862074990321,1
13.863045105327904,88.13815921445742,58.21357215450273,2
12.83508130493334,97.38449209251327,90.10960377117642,1
14.39257780650674,94.04140321651033,93.9473524446232,1
2.4235378258237756,80.49140539106463,85.86196092431504,0
3.9890682442931724,26.13499888877598,28.49944412967473,3
11.266934587765098,80.11517320996244,56.255764534715425,2
11.622929149501351,93.66461534871398,95.97252531612486,1
11.942790506351729,94.48693622622531,83.76519325840836,1
14.95017652349731,98.74650358325869,91.85209096081822,5
13.097451730048073,94.63494043800573,93.04908544671316,1
11.898928900896149,98.63333649571825,75.50297142563214,1
8.153852394838614,86.82495655252313,77.90942572590741,2
15.520782475143427,98.7976455617938,88.13542259205784,5
13.039525463967223,97.64883261542128,100.0,1
4.064928693580468,43.08738457358967,37.589285897867654,3
5.730446889728897,94.27034544796307,91.1247656958775,4
10.301336951447805,99.34436026805514,84.23017705566662,1
2.4293587959316283,15.406594063230477,27.19324923133226,3
9.709237411771538,86.14579929852573,56.798941511534785,2
1.5565384957800181,36.6200269986551,43.92002286344599,3
3.580753371115968,16.357440044012026,20.175126064616904,3
9.086896097208083,93.62235707929966,52.753668500029754,2
10.907191738478135,95.2516338366706,84.99316178024394,1
6.70193665888671,87.56562783701364,91.27912773657015,4
14.814634376187898,94.83545646719925,89.11957067032331,1
10.217062664274096,96.33151375594022,94.82070214986922,1
2.8542100266199713,74.06447280585324,92.24430035162852,0
1.1403988597446624,12.722690394493599,30.405916912038823,3
3.0549049442549587,24.661708188402283,17.56136764608715,3
2.3415765457315856,60.99224142192544,88.53547401102047,0
12.93568591108207,88.47476507297526,48.26509375756132,2
13.119296623382866,94.5176767873723,89.39497081111901,1
2.9330423158773704,10.080852464691805,36.337768809320984,3
11.083699000453878,90.95714555520162,90.0689954872575,1
0.11819293023168198,38.51829002659596,39.638791167949094,3
9.391682576695853,87.8181199181103,77.10523001591352,2
16.377905340744693,98.99353371771834,77.17795259218161,5
12.140998074628074,97.17597765658176,96.19558402722033,1
13.462180756621848,99.91255993702188,90.84491539592638,1
11.37080333279903,90.79419368988987,96.14198311564269,1
14.342632998385723,99.78838174932824,78.50991451630814,5
5.679969206680964,88.54996305831938,85.94097307722853,4
10.347119213730467,95.1905979090827,89.16892955895374,1
4.400395437807291,39.05264214283165,14.441043537963727,3
6.5988733596540055,88.24333753115376,94.91067596989316,4
4.970696806105837,39.710351390962714,17.903589813087947,3
11.346700504220149,94.61301020478493,47.949881442415915,2
12.81148407938955,99.5762528450538,87.72115461171147,1
10.876514711788298,96.90004890820666,88.8468041201804,1
5.290029348940159,89.50370936258184,84.34514201238008,4
17.024653315580984,98.69514304847796,88.54786072356562,5
4.635889097397263,14.078524911327213,36.09138120907177,3
11.996579579046541,91.52416013330418,94.06548849989592,1
12.60478988636021,96.2358568800276,88.70858456819953,1
0.4456221605800831,45.316225229808474,31.335409047822818,3
7.346084263011158,92.08744697742976,89.39012065447783,4
5.108481141574286,88.03128355945329,86.8560421579682,4
5.262928240291515,94.36957823031062,84.6750681857689,4
2.7690112035618815,18.33145863948141,18.966333938261265,3
13.002971666803086,95.15679427696497,77.23554703523759,1
14.596959866072087,94.96963482905831,88.40914679273783,1
6.1418698804297405,93.7797432044507,89.60444138723543,4
4.340283450537251,48.35552400705727,23.31909546356951,3
0.24275784915375653,66.11920715060646,96.96021174768262,0
10.867622574932543,96.94951088902462,88.14090578684564,1
3.20486038672666,49.34883381806166,29.908810033557966,3
0.3975740182255453,84.4805792909049,91.87486520627428,0
13.031264688754888,97.64809800902995,92.08883149600143,1
9.049031763562475,90.05132152926885,44.348863369246274,2
1.8376721114576573,4.090338563129614,26.947752956453325,3
0.12905953474743492,8.109977349289366,30.566499248971073,3
14.8291108057661,94.32497878330132,90.64846377178365,1
1.5590806654262979,30.368511770414646,20.606646061812455,3
13.204131573451031,92.160381825096,87.27956222139193,1
